id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-2626,,,13.278,13.176,round,0.025,0.025,Domestic Cold Water,,
pi-2627,,,13.176,13.278,round,0.025,0.025,Domestic Cold Water,,
pi-2628,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-2629,,,13.233,13.233,round,0.025,0.025,Domestic Cold Water,,
pi-2630,,,13.278,13.239,round,0.025,0.025,Domestic Cold Water,,
pi-2631,,,13.278,13.239,round,0.025,0.025,Domestic Cold Water,,
pi-2632,,,13.233,13.233,round,0.025,0.025,Domestic Cold Water,,
pi-2633,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-2634,,,13.278,13.239,round,0.025,0.025,Domestic Cold Water,,
pi-2635,,,13.278,13.239,round,0.025,0.025,Domestic Cold Water,,
pi-2636,,,9.752,9.813,round,0.051,0.051,Sanitary,,
pi-2637,,,15,14.238,round,0.102,0.102,Sanitary,,
pi-2638,,,9.5,9.5,round,0.051,0.051,Sanitary,,
pi-2639,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2640,,,9.577,9.93,round,0.051,0.051,Sanitary,,
pi-2641,,,9.93,9.916,round,0.051,0.051,Sanitary,,
